time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1767827127.670658588	-0.003559	-0.006753	-0.007208	-0.000000	-0.000000	0.000000	0.021685	0.018540	0.016966	-0.000000	-0.000000	-0.000000	0.233883	-0.101074	-1.723232	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.770443439	-0.003489	-0.006474	-0.006852	-0.000000	0.000000	0.000000	0.021328	0.017859	0.016239	-0.000000	-0.000000	-0.000000	0.236276	-0.102551	-1.721578	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.870346308	-0.003421	-0.006209	-0.006518	-0.000000	-0.000000	0.000000	0.020978	0.017207	0.015548	-0.000000	-0.000000	-0.000000	0.238594	-0.104014	-1.719995	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.970994711	-0.003366	-0.005998	-0.006256	-0.000000	-0.000000	0.000000	0.020635	0.016582	0.014890	-0.000000	-0.000000	-0.000000	0.240841	-0.105464	-1.718478	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.070859194	-0.003301	-0.005755	-0.005955	-0.000000	0.000000	0.000000	0.020298	0.015979	0.014260	-0.000000	-0.000000	-0.000000	0.243020	-0.106901	-1.717026	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.170654774	-0.003237	-0.005523	-0.005672	-0.000000	-0.000000	0.000000	0.019966	0.015399	0.013660	-0.000000	-0.000000	-0.000000	0.245132	-0.108325	-1.715635	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.270579576	-0.003175	-0.005302	-0.005404	-0.000000	-0.000000	0.000000	0.019642	0.014843	0.013088	-0.000000	-0.000000	-0.000000	0.247180	-0.109735	-1.714303	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.371535301	-0.003114	-0.005091	-0.005151	-0.000000	0.000000	0.000000	0.019323	0.014309	0.012543	-0.000000	-0.000000	-0.000000	0.249167	-0.111131	-1.713026	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.470363855	-0.003055	-0.004890	-0.004913	-0.000000	-0.000000	0.000000	0.019011	0.013796	0.012024	-0.000000	-0.000000	-0.000000	0.251094	-0.112514	-1.711802	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.570346117	-0.002998	-0.004699	-0.004688	-0.000000	-0.000000	0.000000	0.018704	0.013304	0.011528	-0.000000	-0.000000	-0.000000	0.252964	-0.113883	-1.710629	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
