time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761685599.853126049	-0.000000	0.000567	-0.003212	-0.114368	0.000003	-0.000000	0.000000	-0.002259	0.008285	-0.079724	-0.000001	0.000000	0.027146	0.205441	-1.981613	0.274722	-0.000000	0.000204	0.000000	0.000000	0.000000	2.030001	0.000000	0.000000	0.000000	0.000000
1761685599.952762127	-0.000000	0.000646	-0.003395	-0.103675	0.000003	-0.000000	0.000000	-0.002535	0.008732	-0.091455	-0.000001	0.000000	0.027146	0.204979	-1.980853	0.266055	-0.000000	0.000204	0.000000	0.000000	0.000000	1.949337	0.000000	0.000000	0.000000	0.000000
1761685600.052808046	-0.000000	0.000715	-0.003537	-0.109437	0.000002	-0.000000	0.000000	-0.002770	0.009080	-0.102001	-0.000001	0.000000	0.027147	0.204490	-1.980058	0.256287	-0.000000	0.000204	0.000000	0.000000	0.000000	1.857340	0.000000	0.000000	0.000000	0.000000
1761685600.153167725	-0.000000	0.000773	-0.003657	-0.104467	0.000002	-0.000000	-0.000000	-0.003005	0.009433	-0.112848	-0.000000	0.000000	0.027147	0.203978	-1.979231	0.245458	-0.000000	0.000204	0.000000	0.000000	0.000000	1.758237	0.000000	0.000000	0.000000	0.000000
1761685600.252790213	0.000000	0.000841	-0.003791	-0.085410	0.000002	-0.000000	-0.000000	-0.003224	0.009754	-0.123378	-0.000000	0.000000	0.027147	0.203445	-1.978370	0.233556	-0.000000	0.000204	0.000000	0.000000	0.000000	1.661729	0.000000	0.000000	0.000000	0.000000
1761685600.352820158	0.000000	0.000895	-0.003881	-0.060444	0.000001	-0.000000	-0.000000	-0.003389	0.009954	-0.132236	0.000000	0.000000	0.027147	0.202899	-1.977483	0.220688	-0.000000	0.000204	0.000000	0.000000	0.000000	1.565637	0.000000	0.000000	0.000000	0.000000
1761685600.452840090	0.000000	0.000929	-0.003904	-0.053593	0.000001	-0.000000	-0.000000	-0.003481	0.009989	-0.138697	0.000000	0.000000	0.027147	0.202350	-1.976580	0.207070	-0.000000	0.000204	0.000000	0.000000	0.000000	1.447624	0.000000	0.000000	0.000000	0.000000
1761685600.552772284	0.000000	0.000950	-0.003890	-0.065210	0.000000	-0.000000	-0.000000	-0.003539	0.009958	-0.144170	0.000000	0.000000	0.027147	0.201807	-1.975672	0.192877	-0.000000	0.000204	0.000000	0.000000	0.000000	1.306980	0.000000	0.000000	0.000000	0.000000
1761685600.652908802	0.000000	0.000974	-0.003891	-0.070848	0.000000	-0.000000	-0.000000	-0.003611	0.009985	-0.150498	0.000000	-0.000000	0.027147	0.201272	-1.974759	0.178098	-0.000000	0.000204	0.000000	0.000000	0.000000	1.166444	0.000000	0.000000	0.000000	0.000000
1761685600.752816916	0.000000	0.001002	-0.003915	-0.070454	-0.000000	-0.000000	-0.000000	-0.003693	0.010057	-0.157489	0.000000	-0.000000	0.027147	0.200741	-1.973833	0.162645	-0.000000	0.000204	0.000000	0.000000	0.000000	1.024763	0.000000	0.000000	0.000000	0.000000
1761685600.852985620	0.000000	0.001030	-0.003943	-0.072649	-0.000000	0.000000	-0.000000	-0.003767	0.010133	-0.164540	0.000000	-0.000000	0.027147	0.200216	-1.972892	0.146484	-0.000000	0.000204	0.000000	0.000000	0.000000	0.873528	0.000000	0.000000	0.000000	0.000000
